play_name,character,act,scene,sentence,text,tokens
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,11,If God or Mahomet send any aid.,"['God', 'Mahomet', 'send', 'aid']"
Tamburlaine the Great-Part2,KING OF AMASIA,SCENE II.,none,1,"Doubt not, my lord, but we shall conquer him:","['Doubt', 'lord', 'shall', 'conquer']"
Tamburlaine the Great-Part2,KING OF AMASIA,SCENE II.,none,2,"The monster that hath drunk a sea of blood,","['monster', 'drunk', 'sea', 'blood']"
Tamburlaine the Great-Part2,KING OF AMASIA,SCENE II.,none,3,"And yet gapes still for more to quench his thirst,","['yet', 'gapes', 'still', 'quench', 'thirst']"
Tamburlaine the Great-Part2,KING OF AMASIA,SCENE II.,none,4,Our Turkish swords shall headlong send to hell;,"['Turkish', 'swords', 'shall', 'headlong', 'send', 'hell']"
Tamburlaine the Great-Part2,KING OF AMASIA,SCENE II.,none,5,"And that vile carcass, drawn by warlike kings,","['vile', 'carcass', 'drawn', 'warlike', 'kings']"
Tamburlaine the Great-Part2,KING OF AMASIA,SCENE II.,none,6,The fowls shall eat; for never sepulchre,"['fowls', 'shall', 'eat', 'never', 'sepulchre']"
Tamburlaine the Great-Part2,KING OF AMASIA,SCENE II.,none,7,Shall grace this  base-born tyrant Tamburlaine.,"['Shall', 'grace', 'base-born', 'tyrant', 'Tamburlaine']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,1,"When I record  my parents' slavish life,","['record', 'parents', 'slavish', 'life']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,2,"Their cruel death, mine own captivity,","['cruel', 'death', 'captivity']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,3,"My viceroys' bondage under Tamburlaine,","['viceroys', 'bondage', 'Tamburlaine']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,4,"Methinks I could sustain a thousand deaths,","['Methinks', 'could', 'sustain', 'thousand', 'deaths']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,5,To be reveng'd of all his villany.,"['reveng', 'villany']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,6,"Ah, sacred Mahomet, thou that hast seen","['Ah', 'sacred', 'Mahomet', 'seen']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,7,"Millions of Turks perish by Tamburlaine,","['Millions', 'Turks', 'perish', 'Tamburlaine']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,8,"Kingdoms made waste, brave cities sack'd and burnt,","['Kingdoms', 'made', 'waste', 'brave', 'cities', 'sack', 'burnt']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,9,"And but one host is left to honour thee,","['one', 'host', 'left', 'honour']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,10,"Aid  thy obedient servant Callapine,","['Aid', 'obedient', 'servant', 'Callapine']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,11,"And make him, after all these overthrows,","['make', 'overthrows']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,12,To triumph over cursed Tamburlaine!,"['triumph', 'cursed', 'Tamburlaine']"
Tamburlaine the Great-Part2,KING OF AMASIA,SCENE II.,none,1,"Fear not, my lord:  I see great Mahomet,","['Fear', 'lord', 'see', 'great', 'Mahomet']"
Tamburlaine the Great-Part2,KING OF AMASIA,SCENE II.,none,2,"Clothed in purple clouds, and on his head","['Clothed', 'purple', 'clouds', 'head']"
Tamburlaine the Great-Part2,KING OF AMASIA,SCENE II.,none,3,"A chaplet brighter than Apollo's crown,","['chaplet', 'brighter', 'Apollo', 'crown']"
Tamburlaine the Great-Part2,KING OF AMASIA,SCENE II.,none,4,"Marching about the air with armed men,","['Marching', 'air', 'armed', 'men']"
Tamburlaine the Great-Part2,KING OF AMASIA,SCENE II.,none,5,To join with you against this Tamburlaine.,"['join', 'Tamburlaine']"
Tamburlaine the Great-Part2,CAPTAIN,SCENE II.,none,1,"Renowmed  general, mighty Callapine,","['Renowmed', 'general', 'mighty', 'Callapine']"
Tamburlaine the Great-Part2,CAPTAIN,SCENE II.,none,2,Though God himself and holy Mahomet,"['Though', 'God', 'holy', 'Mahomet']"
Tamburlaine the Great-Part2,CAPTAIN,SCENE II.,none,3,"Should come in person to resist your power,","['come', 'person', 'resist', 'power']"
Tamburlaine the Great-Part2,CAPTAIN,SCENE II.,none,4,"Yet might your mighty host encounter all,","['Yet', 'might', 'mighty', 'host', 'encounter']"
Tamburlaine the Great-Part2,CAPTAIN,SCENE II.,none,5,And pull proud Tamburlaine upon his knees,"['pull', 'proud', 'Tamburlaine', 'upon', 'knees']"
Tamburlaine the Great-Part2,CAPTAIN,SCENE II.,none,6,To sue for mercy at your highness' feet.,"['sue', 'mercy', 'highness', 'feet']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,1,"Captain, the force of Tamburlaine is great,","['Captain', 'force', 'Tamburlaine', 'great']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,2,"His fortune greater, and the victories","['fortune', 'greater', 'victories']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,3,Wherewith he hath so sore dismay'd the world,"['Wherewith', 'sore', 'dismay', 'world']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,4,Are greatest to discourage all our drifts;,"['greatest', 'discourage', 'drifts']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,5,"Yet, when the pride of Cynthia is at full,","['Yet', 'pride', 'Cynthia', 'full']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,6,"She wanes again; and so shall his, I hope;","['wanes', 'shall', 'hope']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,7,For we have here the chief selected men,"['chief', 'selected', 'men']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,8,Of twenty several kingdoms at the least;,"['twenty', 'several', 'kingdoms', 'least']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,9,"Nor ploughman, priest, nor merchant, stays at home;","['ploughman', 'priest', 'merchant', 'stays', 'home']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,10,All Turkey is in arms with Callapine;,"['Turkey', 'arms', 'Callapine']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,11,And never will we sunder camps and arms,"['never', 'sunder', 'camps', 'arms']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,12,Before himself or his be conquered:,['conquered']
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,13,This is the time that must eternize me,"['time', 'must', 'eternize']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,14,For conquering the tyrant of the world.,"['conquering', 'tyrant', 'world']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,15,"Come, soldiers, let us lie in wait for him,","['Come', 'soldiers', 'let', 'lie', 'wait']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,16,"And, if we find him absent from his camp,","['find', 'absent', 'camp']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,17,"Or that it be rejoin'd again at full,","['rejoin', 'full']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE II.,none,18,"Assail it, and be sure of victory.","['Assail', 'sure', 'victory']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE III.,none,19,"Captain, the force of Tamburlaine is great,","['Captain', 'force', 'Tamburlaine', 'great']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE III.,none,20,"His fortune greater, and the victories","['fortune', 'greater', 'victories']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE III.,none,21,Wherewith he hath so sore dismay'd the world,"['Wherewith', 'sore', 'dismay', 'world']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE III.,none,22,Are greatest to discourage all our drifts;,"['greatest', 'discourage', 'drifts']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE III.,none,23,"Yet, when the pride of Cynthia is at full,","['Yet', 'pride', 'Cynthia', 'full']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE III.,none,24,"She wanes again; and so shall his, I hope;","['wanes', 'shall', 'hope']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE III.,none,25,For we have here the chief selected men,"['chief', 'selected', 'men']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE III.,none,26,Of twenty several kingdoms at the least;,"['twenty', 'several', 'kingdoms', 'least']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE III.,none,27,"Nor ploughman, priest, nor merchant, stays at home;","['ploughman', 'priest', 'merchant', 'stays', 'home']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE III.,none,28,All Turkey is in arms with Callapine;,"['Turkey', 'arms', 'Callapine']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE III.,none,29,And never will we sunder camps and arms,"['never', 'sunder', 'camps', 'arms']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE III.,none,30,Before himself or his be conquered:,['conquered']
Tamburlaine the Great-Part2,CALLAPINE,SCENE III.,none,31,This is the time that must eternize me,"['time', 'must', 'eternize']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE III.,none,32,For conquering the tyrant of the world.,"['conquering', 'tyrant', 'world']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE III.,none,33,"Come, soldiers, let us lie in wait for him,","['Come', 'soldiers', 'let', 'lie', 'wait']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE III.,none,34,"And, if we find him absent from his camp,","['find', 'absent', 'camp']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE III.,none,35,"Or that it be rejoin'd again at full,","['rejoin', 'full']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE III.,none,36,"Assail it, and be sure of victory.","['Assail', 'sure', 'victory']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE III.,none,1,"Weep, heavens, and vanish into liquid tears!","['Weep', 'heavens', 'vanish', 'liquid', 'tears']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE III.,none,2,"Fall, stars that govern his nativity,","['Fall', 'stars', 'govern', 'nativity']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE III.,none,3,And summon all the shining lamps of heaven,"['summon', 'shining', 'lamps', 'heaven']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE III.,none,4,"To cast their bootless fires to the earth,","['cast', 'bootless', 'fires', 'earth']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE III.,none,5,And shed their feeble influence in the air;,"['shed', 'feeble', 'influence', 'air']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE III.,none,6,Muffle your beauties with eternal clouds;,"['Muffle', 'beauties', 'eternal', 'clouds']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE III.,none,7,"For Hell and Darkness pitch their pitchy tents,","['Hell', 'Darkness', 'pitch', 'pitchy', 'tents']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE III.,none,8,"And Death, with armies of Cimmerian spirits,","['Death', 'armies', 'Cimmerian', 'spirits']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE III.,none,9,Gives battle 'gainst the heart of Tamburlaine!,"['Gives', 'battle', ""'gainst"", 'heart', 'Tamburlaine']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE III.,none,10,"Now, in defiance of that wonted love","['defiance', 'wonted', 'love']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE III.,none,11,"Your sacred virtues pour'd upon his throne,","['sacred', 'virtues', 'pour', 'upon', 'throne']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE III.,none,12,"And made his state an honour to the heavens,","['made', 'state', 'honour', 'heavens']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE III.,none,13,"These cowards invisibly  assail his soul,","['cowards', 'invisibly', 'assail', 'soul']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE III.,none,14,And threaten conquest on our sovereign;,"['threaten', 'conquest', 'sovereign']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE III.,none,15,"But, if he die, your glories are disgrac'd,","['die', 'glories', 'disgrac']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE III.,none,16,"Earth droops, and says that hell in heaven is plac'd!","['Earth', 'droops', 'says', 'hell', 'heaven', 'plac']"
Tamburlaine the Great-Part2,TECHELLES,SCENE III.,none,1,"O, then, ye powers that sway eternal seats,","['powers', 'sway', 'eternal', 'seats']"
Tamburlaine the Great-Part2,TECHELLES,SCENE III.,none,2,"And guide this massy substance of the earth,","['guide', 'massy', 'substance', 'earth']"
Tamburlaine the Great-Part2,TECHELLES,SCENE III.,none,3,"If you retain desert of holiness,","['retain', 'desert', 'holiness']"
Tamburlaine the Great-Part2,TECHELLES,SCENE III.,none,4,"As your supreme estates instruct our thoughts,","['supreme', 'estates', 'instruct', 'thoughts']"
Tamburlaine the Great-Part2,TECHELLES,SCENE III.,none,5,"Be not inconstant, careless of your fame,","['inconstant', 'careless', 'fame']"
Tamburlaine the Great-Part2,TECHELLES,SCENE III.,none,6,"Bear not the burden of your enemies' joys,","['Bear', 'burden', 'enemies', 'joys']"
Tamburlaine the Great-Part2,TECHELLES,SCENE III.,none,7,Triumphing in his fall whom you advanc'd;,"['Triumphing', 'fall', 'advanc']"
Tamburlaine the Great-Part2,TECHELLES,SCENE III.,none,8,"But, as his birth, life, health, and majesty","['birth', 'life', 'health', 'majesty']"
Tamburlaine the Great-Part2,TECHELLES,SCENE III.,none,9,"Were strangely blest and governed by heaven,","['strangely', 'blest', 'governed', 'heaven']"
Tamburlaine the Great-Part2,TECHELLES,SCENE III.,none,10,"So honour, heaven, (till heaven dissolved be,)","['honour', 'heaven', 'till', 'heaven', 'dissolved']"
Tamburlaine the Great-Part2,TECHELLES,SCENE III.,none,11,"His birth, his life, his health, and majesty!","['birth', 'life', 'health', 'majesty']"
Tamburlaine the Great-Part2,USUMCASANE,SCENE III.,none,1,"Blush, heaven, to lose the honour of thy name,","['Blush', 'heaven', 'lose', 'honour', 'name']"
Tamburlaine the Great-Part2,USUMCASANE,SCENE III.,none,2,To see thy footstool set upon thy head;,"['see', 'footstool', 'set', 'upon', 'head']"
Tamburlaine the Great-Part2,USUMCASANE,SCENE III.,none,3,And let no baseness in thy haughty breast,"['let', 'baseness', 'haughty', 'breast']"
Tamburlaine the Great-Part2,USUMCASANE,SCENE III.,none,4,"Sustain a shame of such inexcellence,","['Sustain', 'shame', 'inexcellence']"
Tamburlaine the Great-Part2,USUMCASANE,SCENE III.,none,5,"To see the devils mount in angels' thrones,","['see', 'devils', 'mount', 'angels', 'thrones']"
Tamburlaine the Great-Part2,USUMCASANE,SCENE III.,none,6,And angels dive into the pools of hell!,"['angels', 'dive', 'pools', 'hell']"
Tamburlaine the Great-Part2,USUMCASANE,SCENE III.,none,7,"And, though they think their painful date is out,","['though', 'think', 'painful', 'date']"
Tamburlaine the Great-Part2,USUMCASANE,SCENE III.,none,8,"And that their power is puissant as Jove's,","['power', 'puissant', 'Jove']"
Tamburlaine the Great-Part2,USUMCASANE,SCENE III.,none,9,"Which makes them manage arms against thy state,","['makes', 'manage', 'arms', 'state']"
Tamburlaine the Great-Part2,USUMCASANE,SCENE III.,none,10,Yet make them feel the strength of Tamburlaine,"['Yet', 'make', 'feel', 'strength', 'Tamburlaine']"
Tamburlaine the Great-Part2,USUMCASANE,SCENE III.,none,11,(Thy instrument and note of majesty),"['instrument', 'note', 'majesty']"
Tamburlaine the Great-Part2,USUMCASANE,SCENE III.,none,12,Is greater far than they can thus subdue;,"['greater', 'far', 'thus', 'subdue']"
Tamburlaine the Great-Part2,USUMCASANE,SCENE III.,none,13,"For, if he die, thy glory is disgrac'd,","['die', 'glory', 'disgrac']"
Tamburlaine the Great-Part2,USUMCASANE,SCENE III.,none,14,"Earth droops, and says that hell in heaven is plac'd!","['Earth', 'droops', 'says', 'hell', 'heaven', 'plac']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,1,"What daring god torments my body thus,","['daring', 'god', 'torments', 'body', 'thus']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,2,And seeks to conquer mighty Tamburlaine?,"['seeks', 'conquer', 'mighty', 'Tamburlaine']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,3,"Shall sickness prove me now to be a man,","['Shall', 'sickness', 'prove', 'man']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,4,That have been term'd the terror of the world?,"['term', 'terror', 'world']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,5,"Techelles and the rest, come, take your swords,","['Techelles', 'rest', 'come', 'take', 'swords']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,6,And threaten him whose hand afflicts my soul:,"['threaten', 'whose', 'hand', 'afflicts', 'soul']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,7,"Come, let us march against the powers of heaven,","['Come', 'let', 'march', 'powers', 'heaven']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,8,"And set black streamers in the firmament,","['set', 'black', 'streamers', 'firmament']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,9,To signify the slaughter of the gods.,"['signify', 'slaughter', 'gods']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,10,"Ah, friends, what shall I do? I cannot stand.","['Ah', 'friends', 'shall', 'stand']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,11,"Come, carry me to war against the gods,","['Come', 'carry', 'war', 'gods']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,12,That thus envy the health of Tamburlaine.,"['thus', 'envy', 'health', 'Tamburlaine']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE III.,none,1,"Ah, good my lord, leave these impatient words,","['Ah', 'good', 'lord', 'leave', 'impatient', 'words']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE III.,none,2,Which add much danger to your malady!,"['add', 'much', 'danger', 'malady']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,1,"Why, shall I sit and languish in this pain?","['shall', 'sit', 'languish', 'pain']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,2,"No, strike the drums, and, in revenge of this,","['strike', 'drums', 'revenge']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,3,"Come, let us charge our spears, and pierce his breast","['Come', 'let', 'charge', 'spears', 'pierce', 'breast']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,4,"Whose shoulders bear the axis of the world,","['Whose', 'shoulders', 'bear', 'axis', 'world']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,5,"That, if I perish, heaven and earth may fade.","['perish', 'heaven', 'earth', 'may', 'fade']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,6,"Theridamas, haste to the court of Jove;","['Theridamas', 'haste', 'court', 'Jove']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,7,"Will him to send Apollo hither straight,","['send', 'Apollo', 'hither', 'straight']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,8,"To cure me, or I'll fetch him down myself.","['cure', 'fetch']"
Tamburlaine the Great-Part2,TECHELLES,SCENE III.,none,1,"Sit still, my gracious lord; this grief will cease,","['Sit', 'still', 'gracious', 'lord', 'grief', 'cease']"
Tamburlaine the Great-Part2,TECHELLES,SCENE III.,none,2,"And cannot last, it is so violent.","['last', 'violent']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,1,"Not last, Techelles! no, for I shall die.","['last', 'Techelles', 'shall', 'die']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,2,"See, where my slave, the ugly monster Death,","['See', 'slave', 'ugly', 'monster', 'Death']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,3,"Shaking and quivering, pale and wan for fear,","['Shaking', 'quivering', 'pale', 'wan', 'fear']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,4,"Stands aiming at me with his murdering dart,","['Stands', 'aiming', 'murdering', 'dart']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,5,"Who flies away at every glance I give,","['flies', 'away', 'every', 'glance', 'give']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,6,"And, when I look away, comes stealing on!","['look', 'away', 'comes', 'stealing']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,7,"Villain, away, and hie thee to the field!","['Villain', 'away', 'hie', 'field']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,8,I and mine army come to load thy back,"['army', 'come', 'load', 'back']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,9,With souls of thousand mangled carcasses.,"['souls', 'thousand', 'mangled', 'carcasses']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,10,"Look, where he goes! but, see, he comes again,","['Look', 'goes', 'see', 'comes']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,11,"Because I stay!  Techelles, let us march,","['stay', 'Techelles', 'let', 'march']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,12,And weary Death with bearing souls to hell.,"['weary', 'Death', 'bearing', 'souls', 'hell']"
Tamburlaine the Great-Part2,FIRST PHYSICIAN,SCENE III.,none,1,"Pleaseth your majesty to drink this potion,","['Pleaseth', 'majesty', 'drink', 'potion']"
Tamburlaine the Great-Part2,FIRST PHYSICIAN,SCENE III.,none,2,"Which will abate the fury of your fit,","['abate', 'fury', 'fit']"
Tamburlaine the Great-Part2,FIRST PHYSICIAN,SCENE III.,none,3,And cause some milder spirits govern you.,"['cause', 'milder', 'spirits', 'govern']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,1,Tell me what think you of my sickness now?,"['Tell', 'think', 'sickness']"
Tamburlaine the Great-Part2,FIRST PHYSICIAN,SCENE III.,none,1,"I view'd your urine, and the hypostasis,","['view', 'urine', 'hypostasis']"
Tamburlaine the Great-Part2,FIRST PHYSICIAN,SCENE III.,none,2,"Thick and obscure, doth make your danger great:","['Thick', 'obscure', 'doth', 'make', 'danger', 'great']"
Tamburlaine the Great-Part2,FIRST PHYSICIAN,SCENE III.,none,3,"Your veins are full of accidental heat,","['veins', 'full', 'accidental', 'heat']"
Tamburlaine the Great-Part2,FIRST PHYSICIAN,SCENE III.,none,4,Whereby the moisture of your blood is dried:,"['Whereby', 'moisture', 'blood', 'dried']"
Tamburlaine the Great-Part2,FIRST PHYSICIAN,SCENE III.,none,5,"The humidum and calor, which some hold","['humidum', 'calor', 'hold']"
Tamburlaine the Great-Part2,FIRST PHYSICIAN,SCENE III.,none,6,"Is not a parcel of the elements,","['parcel', 'elements']"
Tamburlaine the Great-Part2,FIRST PHYSICIAN,SCENE III.,none,7,"But of a substance more divine and pure,","['substance', 'divine', 'pure']"
Tamburlaine the Great-Part2,FIRST PHYSICIAN,SCENE III.,none,8,Is almost clean extinguished and spent;,"['almost', 'clean', 'extinguished', 'spent']"
Tamburlaine the Great-Part2,FIRST PHYSICIAN,SCENE III.,none,9,"Which, being the cause of life, imports your death:","['cause', 'life', 'imports', 'death']"
Tamburlaine the Great-Part2,FIRST PHYSICIAN,SCENE III.,none,10,"Besides, my lord, this day is critical,","['Besides', 'lord', 'day', 'critical']"
Tamburlaine the Great-Part2,FIRST PHYSICIAN,SCENE III.,none,11,Dangerous to those whose crisis is as yours:,"['Dangerous', 'whose', 'crisis']"
Tamburlaine the Great-Part2,FIRST PHYSICIAN,SCENE III.,none,12,"Your artiers,  which alongst the veins convey","['artiers', 'alongst', 'veins', 'convey']"
Tamburlaine the Great-Part2,FIRST PHYSICIAN,SCENE III.,none,13,"The lively spirits which the heart engenders,","['lively', 'spirits', 'heart', 'engenders']"
Tamburlaine the Great-Part2,FIRST PHYSICIAN,SCENE III.,none,14,"Are parch'd and void of spirit, that the soul,","['parch', 'void', 'spirit', 'soul']"
Tamburlaine the Great-Part2,FIRST PHYSICIAN,SCENE III.,none,15,"Wanting those organons by which it moves,","['Wanting', 'organons', 'moves']"
Tamburlaine the Great-Part2,FIRST PHYSICIAN,SCENE III.,none,16,"Cannot endure, by argument of art.","['endure', 'argument']"
Tamburlaine the Great-Part2,FIRST PHYSICIAN,SCENE III.,none,17,"Yet, if your majesty may escape this day,","['Yet', 'majesty', 'may', 'escape', 'day']"
Tamburlaine the Great-Part2,FIRST PHYSICIAN,SCENE III.,none,18,No doubt but you shall soon recover all.,"['doubt', 'shall', 'soon', 'recover']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,1,"Then will I comfort all my vital parts,","['comfort', 'vital', 'parts']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,2,"And live, in spite of death, above a day.","['live', 'spite', 'death', 'day']"
Tamburlaine the Great-Part2,MESSENGER,SCENE III.,none,1,"My lord, young Callapine, that lately fled","['lord', 'young', 'Callapine', 'lately', 'fled']"
Tamburlaine the Great-Part2,MESSENGER,SCENE III.,none,2,"from your majesty, hath now gathered a fresh army, and,","['majesty', 'gathered', 'fresh', 'army']"
Tamburlaine the Great-Part2,MESSENGER,SCENE III.,none,3,"hearing your absence in the field, offers to set upon  us","['hearing', 'absence', 'field', 'offers', 'set', 'upon']"
Tamburlaine the Great-Part2,MESSENGER,SCENE III.,none,4,presently.,['presently']
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,1,"See, my physicians, now, how Jove hath sent","['See', 'physicians', 'Jove', 'sent']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,2,A present medicine to recure my pain!,"['present', 'medicine', 'recure', 'pain']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,3,"My looks shall make them fly; and, might I follow,","['looks', 'shall', 'make', 'fly', 'might', 'follow']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,4,There should not one of all the villain's power,"['one', 'villain', 'power']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,5,Live to give offer of another fight.,"['Live', 'give', 'offer', 'another', 'fight']"
Tamburlaine the Great-Part2,USUMCASANE,SCENE III.,none,1,"I joy, my lord, your highness is so strong,","['joy', 'lord', 'highness', 'strong']"
Tamburlaine the Great-Part2,USUMCASANE,SCENE III.,none,2,"That can endure so well your royal presence,","['endure', 'well', 'royal', 'presence']"
Tamburlaine the Great-Part2,USUMCASANE,SCENE III.,none,3,Which only will dismay the enemy.,"['dismay', 'enemy']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,1,"I know it will, Casane.âDraw, you slaves!","['know', 'Casane.â\x80\x94Draw', 'slaves']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,2,"In spite of death, I will go shew my face.","['spite', 'death', 'go', 'shew', 'face']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,3,"Thus are the villain cowards  fled for fear,","['Thus', 'villain', 'cowards', 'fled', 'fear']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,4,Like summer's vapours vanish'd by the sun;,"['Like', 'summer', 'vapours', 'vanish', 'sun']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,5,"And, could I but a while pursue the field,","['could', 'pursue', 'field']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,6,That Callapine should be my slave again.,"['Callapine', 'slave']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,7,But I perceive my martial strength is spent:,"['perceive', 'martial', 'strength', 'spent']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE III.,none,8,In vain I strive and rail against those powers,"['vain', 'strive', 'rail', 'powers']"
