play_name,genre,character,act,scene,sentence,text,tokens,sentiment_score
The Merchant of Venice,Comedy,Shylock,4,1,90,"What judgment shall I dread, doing no wrong?","['judgment', 'shall', 'dread', 'wrong']",-0.4636476878076792
The Merchant of Venice,Comedy,Shylock,4,1,91,"You have among you many a purchased slave,","['among', 'many', 'purchased', 'slave']",-0.38707132264971733
The Merchant of Venice,Comedy,Shylock,4,1,92,"Which, like your asses and your dogs and mules,","['like', 'asses', 'dogs', 'mules']",-0.8557608397677541
The Merchant of Venice,Comedy,Shylock,4,1,93,"You use in abject and in slavish parts,","['use', 'abject', 'slavish', 'parts']",-0.33213265985250473
The Merchant of Venice,Comedy,Shylock,4,1,94,"Because you bought them: shall I say to you,","['bought', 'shall', 'say']",-0.3650961872190237
The Merchant of Venice,Comedy,Shylock,4,1,95,"Let them be free, marry them to your heirs?","['Let', 'free', 'marry', 'heirs']",0.06608368083834648
The Merchant of Venice,Comedy,Shylock,4,1,96,Why sweat they under burthens? let their beds,"['sweat', 'burthens', 'let', 'beds']",-0.47737450897693634
The Merchant of Venice,Comedy,Shylock,4,1,97,Be made as soft as yours and let their palates,"['made', 'soft', 'let', 'palates']",0.25702035427093506
The Merchant of Venice,Comedy,Shylock,4,1,98,Be season'd with such viands? You will answer,"['season', 'viands', 'answer']",-0.07686934247612953
The Merchant of Venice,Comedy,Shylock,4,1,99,'The slaves are ours:' so do I answer you:,"[""'The"", 'slaves', 'answer']",-0.29355280101299286
The Merchant of Venice,Comedy,Shylock,4,1,100,"The pound of flesh, which I demand of him,","['pound', 'flesh', 'demand']",-0.030265524983406067
The Merchant of Venice,Comedy,Shylock,4,1,101,Is dearly bought; 'tis mine and I will have it.,"['dearly', 'bought', ""'t""]",0.6518208822235465
The Merchant of Venice,Comedy,Shylock,4,1,102,"If you deny me, fie upon your law!","['deny', 'upon', 'law']",-0.3513297475874424
The Merchant of Venice,Comedy,Shylock,4,1,103,There is no force in the decrees of Venice.,"['force', 'decrees', 'Venice']",-0.19073166698217392
The Merchant of Venice,Comedy,Shylock,4,1,104,I stand for judgment: answer; shall I have it?,"['stand', 'judgment', 'answer', 'shall']",-0.10792126506567001
The Merchant of Venice,Comedy,Duke,4,1,105,"Upon my power I may dismiss this court,","['Upon', 'power', 'may', 'dismiss', 'court']",-0.11026228964328766
The Merchant of Venice,Comedy,Duke,4,1,106,"Unless Bellario, a learned doctor,","['Unless', 'Bellario', 'learned', 'doctor']",-0.05097693204879761
The Merchant of Venice,Comedy,Duke,4,1,107,"Whom I have sent for to determine this,","['sent', 'determine']",-0.0833917111158371
The Merchant of Venice,Comedy,Duke,4,1,108,Come here to-day.,"['Come', 'to-day']",0.16018089279532433
The Merchant of Venice,Comedy,Salerio,4,1,109,"My lord, here stays without","['lord', 'stays', 'without']",0.028534874320030212
The Merchant of Venice,Comedy,Salerio,4,1,110,"A messenger with letters from the doctor,","['messenger', 'letters', 'doctor']",-0.03228054940700531
The Merchant of Venice,Comedy,Salerio,4,1,111,New come from Padua.,"['New', 'come', 'Padua']",0.055509768426418304
The Merchant of Venice,Comedy,Duke,4,1,112,Bring us the letter; call the messenger.,"['Bring', 'letter', 'call', 'messenger']",-0.04285711795091629
The Merchant of Venice,Comedy,Bassanio,4,1,113,"Good cheer, Antonio! What, man, courage yet!","['Good', 'cheer', 'man', 'courage', 'yet']",0.9562552345450968
The Merchant of Venice,Comedy,Bassanio,4,1,114,"The Jew shall have my flesh, blood, bones and all,","['Jew', 'shall', 'flesh', 'blood', 'bones']",-0.4130280055105686
The Merchant of Venice,Comedy,Bassanio,4,1,115,Ere thou shalt lose for me one drop of blood.,"['shalt', 'lose', 'one', 'drop', 'blood']",-0.6622924413532019
The Merchant of Venice,Comedy,Antonio,4,1,116,"I am a tainted wether of the flock,","['tainted', 'wether', 'flock']",-0.5318190176039934
The Merchant of Venice,Comedy,Antonio,4,1,117,Meetest for death: the weakest kind of fruit,"['Meetest', 'death', 'weakest', 'kind', 'fruit']",-0.8024090193212032
The Merchant of Venice,Comedy,Antonio,4,1,118,Drops earliest to the ground; and so let me,"['Drops', 'earliest', 'ground', 'let']",-0.04168790578842163
The Merchant of Venice,Comedy,Antonio,4,1,119,"You cannot better be employ'd, Bassanio,","['better', 'employ']",-0.18999223411083221
The Merchant of Venice,Comedy,Antonio,4,1,120,Than to live still and write mine epitaph.,"['live', 'still', 'write', 'epitaph']",0.11250558495521545
The Merchant of Venice,Comedy,Duke,4,1,121,"Came you from Padua, from Bellario?","['Came', 'Padua', 'Bellario']",-0.01334783062338829
The Merchant of Venice,Comedy,Nerissa,4,1,122,"From both, my lord. Bellario greets your grace.","['lord', 'Bellario', 'greets', 'grace']",0.6472157458774745
The Merchant of Venice,Comedy,Bassanio,4,1,123,Why dost thou whet thy knife so earnestly?,"['whet', 'knife', 'earnestly']",-0.2877343576401472
The Merchant of Venice,Comedy,Shylock,4,1,124,To cut the forfeiture from that bankrupt there.,"['cut', 'forfeiture', 'bankrupt']",-0.26348432153463364
The Merchant of Venice,Comedy,Gratiano,4,1,125,"Not on thy sole, but on thy soul, harsh Jew,","['sole', 'soul', 'harsh', 'Jew']",-0.1357278861105442
The Merchant of Venice,Comedy,Gratiano,4,1,126,"Thou makest thy knife keen; but no metal can,","['makest', 'knife', 'keen', 'metal']",-0.0818714089691639
The Merchant of Venice,Comedy,Gratiano,4,1,127,"No, not the hangman's axe, bear half the keenness","['hangman', 'axe', 'bear', 'half', 'keenness']",-0.31602511554956436
The Merchant of Venice,Comedy,Gratiano,4,1,128,Of thy sharp envy. Can no prayers pierce thee?,"['sharp', 'envy', 'prayers', 'pierce']",-0.555961512029171
The Merchant of Venice,Comedy,Shylock,4,1,129,"No, none that thou hast wit enough to make.","['none', 'wit', 'enough', 'make']",-0.17612165212631226
The Merchant of Venice,Comedy,Gratiano,4,1,130,"O, be thou damn'd, inexecrable dog!","['damn', 'inexecrable', 'dog']",-0.8761542961001396
The Merchant of Venice,Comedy,Gratiano,4,1,131,And for thy life let justice be accused.,"['life', 'let', 'justice', 'accused']",-0.05251624435186386
The Merchant of Venice,Comedy,Gratiano,4,1,132,Thou almost makest me waver in my faith,"['almost', 'makest', 'waver', 'faith']",0.04622236639261246
The Merchant of Venice,Comedy,Gratiano,4,1,133,"To hold opinion with Pythagoras,","['hold', 'opinion', 'Pythagoras']",0.013409335166215897
The Merchant of Venice,Comedy,Gratiano,4,1,134,That souls of animals infuse themselves,"['souls', 'animals', 'infuse']",-0.4854052811861038
The Merchant of Venice,Comedy,Gratiano,4,1,135,Into the trunks of men: thy currish spirit,"['trunks', 'men', 'currish', 'spirit']",-0.0799860991537571
The Merchant of Venice,Comedy,Gratiano,4,1,136,"Govern'd a wolf, who, hang'd for human slaughter,","['Govern', 'wolf', 'hang', 'human', 'slaughter']",-0.6894168155267835
The Merchant of Venice,Comedy,Gratiano,4,1,137,"Even from the gallows did his fell soul fleet,","['Even', 'gallows', 'fell', 'soul', 'fleet']",-0.23834966868162155
The Merchant of Venice,Comedy,Gratiano,4,1,138,"And, whilst thou lay'st in thy unhallow'd dam,","['whilst', ""lay'st"", 'unhallow', 'dam']",-0.1960173025727272
The Merchant of Venice,Comedy,Gratiano,4,1,139,Infused itself in thee; for thy desires,"['Infused', 'desires']",0.08214253187179565
The Merchant of Venice,Comedy,Gratiano,4,1,140,"Are wolvish, bloody, starved and ravenous.","['wolvish', 'bloody', 'starved', 'ravenous']",-0.9497605026699603
The Merchant of Venice,Comedy,Shylock,4,1,141,"Till thou canst rail the seal from off my bond,","['Till', 'canst', 'rail', 'seal', 'bond']",-0.03979405760765076
The Merchant of Venice,Comedy,Shylock,4,1,142,Thou but offend'st thy lungs to speak so loud:,"[""offend'st"", 'lungs', 'speak', 'loud']",-0.30922888591885567
The Merchant of Venice,Comedy,Shylock,4,1,143,"Repair thy wit, good youth, or it will fall","['Repair', 'wit', 'good', 'youth', 'fall']",-0.019045040011405945
The Merchant of Venice,Comedy,Shylock,4,1,144,To cureless ruin. I stand here for law.,"['cureless', 'ruin', 'stand', 'law']",-0.14653682708740234
The Merchant of Venice,Comedy,Duke,4,1,145,This letter from Bellario doth commend,"['letter', 'Bellario', 'doth', 'commend']",-0.15092443488538265
The Merchant of Venice,Comedy,Duke,4,1,146,A young and learned doctor to our court.,"['young', 'learned', 'doctor', 'court']",0.27005426958203316
The Merchant of Venice,Comedy,Duke,4,1,147,Where is he?,[],-0.09630490094423294
The Merchant of Venice,Comedy,Nerissa,4,1,148,"He attendeth here hard by,","['attendeth', 'hard']",0.012784905731678009
The Merchant of Venice,Comedy,Nerissa,4,1,149,"To know your answer, whether you'll admit him.","['know', 'answer', 'whether', 'admit']",-0.05883798748254776
The Merchant of Venice,Comedy,Duke,4,1,150,With all my heart. Some three or four of you,"['heart', 'three', 'four']",0.6806217972189188
The Merchant of Venice,Comedy,Duke,4,1,151,Go give him courteous conduct to this place.,"['Go', 'give', 'courteous', 'conduct', 'place']",0.22495832294225693
The Merchant of Venice,Comedy,Duke,4,1,152,Meantime the court shall hear Bellario's letter.,"['Meantime', 'court', 'shall', 'hear', 'Bellario', 'letter']",-0.004898734390735626
The Merchant of Venice,Comedy,Clerk,4,1,153,[Reads],['Reads'],-0.051872916519641876
The Merchant of Venice,Comedy,Clerk,4,1,154,Your grace shall understand that at the receipt of,"['grace', 'shall', 'understand', 'receipt']",0.21121996268630028
The Merchant of Venice,Comedy,Clerk,4,1,155,your letter I am very sick: but in the instant that,"['letter', 'sick', 'instant']",-0.5709932819008827
The Merchant of Venice,Comedy,Clerk,4,1,156,"your messenger came, in loving visitation was with","['messenger', 'came', 'loving', 'visitation']",0.395752658136189
The Merchant of Venice,Comedy,Clerk,4,1,157,me a young doctor of Rome; his name is Balthasar. I,"['young', 'doctor', 'Rome', 'name']",0.05161592364311218
The Merchant of Venice,Comedy,Clerk,4,1,158,acquainted him with the cause in controversy between,"['acquainted', 'cause', 'controversy']",-0.1219378411769867
The Merchant of Venice,Comedy,Clerk,4,1,159,the Jew and Antonio the merchant: we turned o'er,"['Jew', 'merchant', 'turned', ""o'er""]",-0.030183158814907074
The Merchant of Venice,Comedy,Clerk,4,1,160,many books together: he is furnished with my,"['many', 'books', 'together', 'furnished']",0.2616532724350691
The Merchant of Venice,Comedy,Clerk,4,1,161,"opinion; which, bettered with his own learning, the","['opinion', 'bettered', 'learning']",0.0552116297185421
The Merchant of Venice,Comedy,Clerk,4,1,162,"greatness whereof I cannot enough commend, comes","['greatness', 'whereof', 'enough', 'commend', 'comes']",0.8838893817737699
The Merchant of Venice,Comedy,Clerk,4,1,163,"with him, at my importunity, to fill up your grace's","['importunity', 'fill', 'grace']",0.3935914859175682
The Merchant of Venice,Comedy,Clerk,4,1,164,"request in my stead. I beseech you, let his lack of","['request', 'stead', 'beseech', 'let', 'lack']",0.036484792828559875
The Merchant of Venice,Comedy,Clerk,4,1,165,years be no impediment to let him lack a reverend,"['years', 'impediment', 'let', 'lack', 'reverend']",-0.1950555108487606
The Merchant of Venice,Comedy,Clerk,4,1,166,estimation; for I never knew so young a body with so,"['estimation', 'never', 'knew', 'young', 'body']",-0.178606815636158
The Merchant of Venice,Comedy,Clerk,4,1,167,old a head. I leave him to your gracious,"['old', 'head', 'leave', 'gracious']",-0.5037446208298206
The Merchant of Venice,Comedy,Clerk,4,1,168,"acceptance, whose trial shall better publish his","['acceptance', 'whose', 'trial', 'shall', 'better', 'publish']",0.24867803417146206
The Merchant of Venice,Comedy,Clerk,4,1,169,commendation.,['commendation'],0.07787802070379257
The Merchant of Venice,Comedy,Duke,4,1,170,"You hear the learn'd Bellario, what he writes:","['hear', 'learn', 'Bellario', 'writes']",-0.03014105185866356
The Merchant of Venice,Comedy,Duke,4,1,171,"And here, I take it, is the doctor come.","['take', 'doctor', 'come']",-0.023703884333372116
The Merchant of Venice,Comedy,Duke,4,1,172,Give me your hand. Come you from old Bellario?,"['Give', 'hand', 'Come', 'old', 'Bellario']",0.0782383419573307
The Merchant of Venice,Comedy,Portia,4,1,173,"I did, my lord.",['lord'],0.413023779168725
The Merchant of Venice,Comedy,Duke,4,1,174,You are welcome: take your place.,"['welcome', 'take', 'place']",0.7447872180491686
The Merchant of Venice,Comedy,Duke,4,1,175,Are you acquainted with the difference,"['acquainted', 'difference']",-0.12107746675610542
The Merchant of Venice,Comedy,Duke,4,1,176,That holds this present question in the court?,"['holds', 'present', 'question', 'court']",-0.041622668504714966
The Merchant of Venice,Comedy,Portia,4,1,177,I am informed thoroughly of the cause.,"['informed', 'thoroughly', 'cause']",0.3242304064333439
The Merchant of Venice,Comedy,Portia,4,1,178,"Which is the merchant here, and which the Jew?","['merchant', 'Jew']",-0.12282201647758484
The Merchant of Venice,Comedy,Duke,4,1,179,"Antonio and old Shylock, both stand forth.","['old', 'stand', 'forth']",0.17816584277898073
The Merchant of Venice,Comedy,Portia,4,1,180,Is your name Shylock?,['name'],-0.02074236050248146
The Merchant of Venice,Comedy,Shylock,4,1,181,Shylock is my name.,['name'],0.029636256396770477
The Merchant of Venice,Comedy,Portia,4,1,182,Of a strange nature is the suit you follow;,"['strange', 'nature', 'suit', 'follow']",-0.08943797275424004
The Merchant of Venice,Comedy,Portia,4,1,183,Yet in such rule that the Venetian law,"['Yet', 'rule', 'Venetian', 'law']",-0.09538518264889717
The Merchant of Venice,Comedy,Portia,4,1,184,Cannot impugn you as you do proceed.,"['impugn', 'proceed']",-0.43177231028676033
The Merchant of Venice,Comedy,Portia,4,1,185,"You stand within his danger, do you not?","['stand', 'within', 'danger']",-0.3299785330891609
The Merchant of Venice,Comedy,Antonio,4,1,186,"Ay, so he says.","['Ay', 'says']",-0.02311260998249054
The Merchant of Venice,Comedy,Portia,4,1,187,Do you confess the bond?,"['confess', 'bond']",-0.06658160500228405
The Merchant of Venice,Comedy,Antonio,4,1,188,I do.,[],0.21838822960853577
The Merchant of Venice,Comedy,Portia,4,1,189,Then must the Jew be merciful.,"['must', 'Jew', 'merciful']",-0.02578311413526535
The Merchant of Venice,Comedy,Shylock,4,1,190,On what compulsion must I? tell me that.,"['compulsion', 'must', 'tell']",-0.467578467912972
The Merchant of Venice,Comedy,Portia,4,1,191,"The quality of mercy is not strain'd,","['quality', 'mercy', 'strain']",-0.2966679409146309
The Merchant of Venice,Comedy,Portia,4,1,192,It droppeth as the gentle rain from heaven,"['droppeth', 'gentle', 'rain', 'heaven']",0.47554303891956806
The Merchant of Venice,Comedy,Portia,4,1,193,Upon the place beneath: it is twice blest;,"['Upon', 'place', 'beneath', 'twice', 'blest']",0.4432230908423662
The Merchant of Venice,Comedy,Portia,4,1,194,It blesseth him that gives and him that takes:,"['blesseth', 'gives', 'takes']",0.6410111081786454
The Merchant of Venice,Comedy,Portia,4,1,195,'Tis mightiest in the mightiest: it becomes,"[""'T"", 'mightiest', 'mightiest', 'becomes']",0.4525116849690676
The Merchant of Venice,Comedy,Portia,4,1,196,The throned monarch better than his crown;,"['throned', 'monarch', 'better', 'crown']",0.23526251316070557
The Merchant of Venice,Comedy,Portia,4,1,197,"His sceptre shows the force of temporal power,","['sceptre', 'shows', 'force', 'temporal', 'power']",0.19714611023664474
The Merchant of Venice,Comedy,Portia,4,1,198,"The attribute to awe and majesty,","['attribute', 'awe', 'majesty']",0.4012971669435501
The Merchant of Venice,Comedy,Portia,4,1,199,Wherein doth sit the dread and fear of kings;,"['Wherein', 'doth', 'sit', 'dread', 'fear', 'kings']",-0.3320350628346205
The Merchant of Venice,Comedy,Portia,4,1,200,But mercy is above this sceptred sway;,"['mercy', 'sceptred', 'sway']",-0.0673099085688591
The Merchant of Venice,Comedy,Portia,4,1,201,"It is enthroned in the hearts of kings,","['enthroned', 'hearts', 'kings']",0.41722272336483
The Merchant of Venice,Comedy,Portia,4,1,202,It is an attribute to God himself;,"['attribute', 'God']",0.6829854189418256
The Merchant of Venice,Comedy,Portia,4,1,203,And earthly power doth then show likest God's,"['earthly', 'power', 'doth', 'show', 'likest', 'God']",0.12284411117434502
The Merchant of Venice,Comedy,Portia,4,1,204,"When mercy seasons justice. Therefore, Jew,","['mercy', 'seasons', 'justice', 'Therefore', 'Jew']",0.010818086564540863
The Merchant of Venice,Comedy,Portia,4,1,205,"Though justice be thy plea, consider this,","['Though', 'justice', 'plea', 'consider']",0.0706174299120903
The Merchant of Venice,Comedy,Portia,4,1,206,"That, in the course of justice, none of us","['course', 'justice', 'none']",-0.2185073122382164
The Merchant of Venice,Comedy,Portia,4,1,207,Should see salvation: we do pray for mercy;,"['see', 'salvation', 'pray', 'mercy']",0.31387350894510746
The Merchant of Venice,Comedy,Portia,4,1,208,And that same prayer doth teach us all to render,"['prayer', 'doth', 'teach', 'render']",0.045303162187337875
The Merchant of Venice,Comedy,Portia,4,1,209,The deeds of mercy. I have spoke thus much,"['deeds', 'mercy', 'spoke', 'thus', 'much']",0.39827701076865196
The Merchant of Venice,Comedy,Portia,4,1,210,To mitigate the justice of thy plea;,"['mitigate', 'justice', 'plea']",-0.08835238963365555
The Merchant of Venice,Comedy,Portia,4,1,211,"Which if thou follow, this strict court of Venice","['follow', 'strict', 'court', 'Venice']",-0.026844467967748642
The Merchant of Venice,Comedy,Portia,4,1,212,Must needs give sentence 'gainst the merchant there.,"['Must', 'needs', 'give', 'sentence', ""'gainst"", 'merchant']",-0.06747085228562355
The Merchant of Venice,Comedy,Shylock,4,1,213,"My deeds upon my head! I crave the law,","['deeds', 'upon', 'head', 'crave', 'law']",-0.12425966560840607
The Merchant of Venice,Comedy,Shylock,4,1,214,The penalty and forfeit of my bond.,"['penalty', 'forfeit', 'bond']",-0.5041455160826445
The Merchant of Venice,Comedy,Portia,4,1,215,Is he not able to discharge the money?,"['able', 'discharge', 'money']",-0.5193098820745945
The Merchant of Venice,Comedy,Bassanio,4,1,216,"Yes, here I tender it for him in the court;","['Yes', 'tender', 'court']",0.2978189205750823
The Merchant of Venice,Comedy,Bassanio,4,1,217,"Yea, twice the sum: if that will not suffice,","['Yea', 'twice', 'sum', 'suffice']",-0.22731511294841766
The Merchant of Venice,Comedy,Bassanio,4,1,218,"I will be bound to pay it ten times o'er,","['bound', 'pay', 'ten', 'times', ""o'er""]",-0.10008542984724045
The Merchant of Venice,Comedy,Bassanio,4,1,219,"On forfeit of my hands, my head, my heart:","['forfeit', 'hands', 'head', 'heart']",-0.03512369841337204
The Merchant of Venice,Comedy,Bassanio,4,1,220,"If this will not suffice, it must appear","['suffice', 'must', 'appear']",-0.30823691189289093
The Merchant of Venice,Comedy,Bassanio,4,1,221,"That malice bears down truth. And I beseech you,","['malice', 'bears', 'truth', 'beseech']",-0.25865352898836136
The Merchant of Venice,Comedy,Bassanio,4,1,222,Wrest once the law to your authority:,"['Wrest', 'law', 'authority']",-0.06861061230301857
The Merchant of Venice,Comedy,Bassanio,4,1,223,"To do a great right, do a little wrong,","['great', 'right', 'little', 'wrong']",-0.0765436440706253
The Merchant of Venice,Comedy,Bassanio,4,1,224,And curb this cruel devil of his will.,"['curb', 'cruel', 'devil']",-0.871935851406306
The Merchant of Venice,Comedy,Portia,4,1,225,It must not be; there is no power in Venice,"['must', 'power', 'Venice']",-0.5001017637550831
The Merchant of Venice,Comedy,Portia,4,1,226,Can alter a decree established:,"['alter', 'decree', 'established']",-0.01854298636317253
The Merchant of Venice,Comedy,Portia,4,1,227,"'Twill be recorded for a precedent,","[""'Twill"", 'recorded', 'precedent']",0.07446368411183357
The Merchant of Venice,Comedy,Portia,4,1,228,And many an error by the same example,"['many', 'error', 'example']",-0.6338145602494478
The Merchant of Venice,Comedy,Portia,4,1,229,Will rush into the state: it cannot be.,"['rush', 'state']",-0.39092766121029854
The Merchant of Venice,Comedy,Shylock,4,1,230,"A Daniel come to judgment! yea, a Daniel!","['Daniel', 'come', 'judgment', 'yea', 'Daniel']",0.027398325502872467
The Merchant of Venice,Comedy,Shylock,4,1,231,"O wise young judge, how I do honour thee!","['wise', 'young', 'judge', 'honour']",0.525778342038393
The Merchant of Venice,Comedy,Portia,4,1,232,"I pray you, let me look upon the bond.","['pray', 'let', 'look', 'upon', 'bond']",0.32092727441340685
The Merchant of Venice,Comedy,Shylock,4,1,233,"Here 'tis, most reverend doctor, here it is.","[""'t"", 'reverend', 'doctor']",0.38018957152962685
The Merchant of Venice,Comedy,Portia,4,1,234,"Shylock, there's thrice thy money offer'd thee.","['thrice', 'money', 'offer']",0.005866833031177521
The Merchant of Venice,Comedy,Shylock,4,1,235,"An oath, an oath, I have an oath in heaven:","['oath', 'oath', 'oath', 'heaven']",0.13526346534490585
The Merchant of Venice,Comedy,Shylock,4,1,236,Shall I lay perjury upon my soul?,"['Shall', 'lay', 'perjury', 'upon', 'soul']",-0.33209033589810133
The Merchant of Venice,Comedy,Shylock,4,1,237,"No, not for Venice.",['Venice'],-0.47975940629839897
The Merchant of Venice,Comedy,Portia,4,1,238,"Why, this bond is forfeit;","['bond', 'forfeit']",-0.6809904156252742
The Merchant of Venice,Comedy,Portia,4,1,239,And lawfully by this the Jew may claim,"['lawfully', 'Jew', 'may', 'claim']",-0.1294857095927
The Merchant of Venice,Comedy,Portia,4,1,240,"A pound of flesh, to be by him cut off","['pound', 'flesh', 'cut']",-0.4470423310995102
The Merchant of Venice,Comedy,Portia,4,1,241,Nearest the merchant's heart. Be merciful:,"['Nearest', 'merchant', 'heart', 'merciful']",0.30952490493655205
The Merchant of Venice,Comedy,Portia,4,1,242,Take thrice thy money; bid me tear the bond.,"['Take', 'thrice', 'money', 'bid', 'tear', 'bond']",-0.11184824258089066
The Merchant of Venice,Comedy,Shylock,4,1,243,When it is paid according to the tenor.,"['paid', 'according', 'tenor']",-0.0922144465148449
The Merchant of Venice,Comedy,Shylock,4,1,244,It doth appear you are a worthy judge;,"['doth', 'appear', 'worthy', 'judge']",-0.09198783338069916
The Merchant of Venice,Comedy,Shylock,4,1,245,"You know the law, your exposition","['know', 'law', 'exposition']",-0.2695430889725685
The Merchant of Venice,Comedy,Shylock,4,1,246,"Hath been most sound: I charge you by the law,","['sound', 'charge', 'law']",0.0639311894774437
The Merchant of Venice,Comedy,Shylock,4,1,247,"Whereof you are a well-deserving pillar,","['Whereof', 'well-deserving', 'pillar']",0.5989456530660391
The Merchant of Venice,Comedy,Shylock,4,1,248,Proceed to judgment: by my soul I swear,"['Proceed', 'judgment', 'soul', 'swear']",-0.104047030210495
The Merchant of Venice,Comedy,Shylock,4,1,249,There is no power in the tongue of man,"['power', 'tongue', 'man']",-0.5395904425531626
The Merchant of Venice,Comedy,Shylock,4,1,250,To alter me: I stay here on my bond.,"['alter', 'stay', 'bond']",0.04704207926988602
The Merchant of Venice,Comedy,Antonio,4,1,251,Most heartily I do beseech the court,"['heartily', 'beseech', 'court']",0.8567163231782615
The Merchant of Venice,Comedy,Antonio,4,1,252,To give the judgment.,"['give', 'judgment']",-0.1165492981672287
The Merchant of Venice,Comedy,Portia,4,1,253,"Why then, thus it is:",['thus'],-0.08627687022089958
The Merchant of Venice,Comedy,Portia,4,1,254,You must prepare your bosom for his knife.,"['must', 'prepare', 'bosom', 'knife']",-0.19817035272717476
The Merchant of Venice,Comedy,Shylock,4,1,255,O noble judge! O excellent young man!,"['noble', 'judge', 'excellent', 'young', 'man']",0.9613799380604178
The Merchant of Venice,Comedy,Portia,4,1,256,For the intent and purpose of the law,"['intent', 'purpose', 'law']",-0.060402482748031616
The Merchant of Venice,Comedy,Portia,4,1,257,"Hath full relation to the penalty,","['full', 'relation', 'penalty']",-0.10957460105419159
The Merchant of Venice,Comedy,Portia,4,1,258,Which here appeareth due upon the bond.,"['appeareth', 'due', 'upon', 'bond']",0.17960807494819164
The Merchant of Venice,Comedy,Shylock,4,1,259,'Tis very true: O wise and upright judge!,"[""'T"", 'true', 'wise', 'upright', 'judge']",0.7885941434651613
The Merchant of Venice,Comedy,Shylock,4,1,260,How much more elder art thou than thy looks!,"['much', 'elder', 'looks']",0.13587281107902527
The Merchant of Venice,Comedy,Portia,4,1,261,Therefore lay bare your bosom.,"['Therefore', 'lay', 'bare', 'bosom']",0.006030276417732239
The Merchant of Venice,Comedy,Shylock,4,1,262,"Ay, his breast:","['Ay', 'breast']",0.0039721205830574036
The Merchant of Venice,Comedy,Shylock,4,1,263,"So says the bond: doth it not, noble judge?","['says', 'bond', 'doth', 'noble', 'judge']",-0.028717823326587677
The Merchant of Venice,Comedy,Shylock,4,1,264,'Nearest his heart:' those are the very words.,"[""'Nearest"", 'heart', 'words']",0.2184562385082245
The Merchant of Venice,Comedy,Portia,4,1,265,It is so. Are there balance here to weigh,"['balance', 'weigh']",-0.05965420603752136
The Merchant of Venice,Comedy,Portia,4,1,266,The flesh?,['flesh'],-0.11153583973646164
The Merchant of Venice,Comedy,Shylock,4,1,267,I have them ready.,['ready'],0.26656386628746986
The Merchant of Venice,Comedy,Portia,4,1,268,"Have by some surgeon, Shylock, on your charge,","['surgeon', 'charge']",0.01823136955499649
The Merchant of Venice,Comedy,Portia,4,1,269,"To stop his wounds, lest he do bleed to death.","['stop', 'wounds', 'lest', 'bleed', 'death']",-0.5428879950195551
The Merchant of Venice,Comedy,Shylock,4,1,270,Is it so nominated in the bond?,"['nominated', 'bond']",-0.02982635423541069
The Merchant of Venice,Comedy,Portia,4,1,271,It is not so express'd: but what of that?,['express'],-0.2263520248234272
The Merchant of Venice,Comedy,Portia,4,1,272,'Twere good you do so much for charity.,"[""'Twere"", 'good', 'much', 'charity']",0.870406991802156
The Merchant of Venice,Comedy,Shylock,4,1,273,I cannot find it; 'tis not in the bond.,"['find', ""'t"", 'bond']",-0.5719368662685156
The Merchant of Venice,Comedy,Portia,4,1,274,"You, merchant, have you any thing to say?","['merchant', 'thing', 'say']",-0.12197400815784931
The Merchant of Venice,Comedy,Antonio,4,1,275,But little: I am arm'd and well prepared.,"['little', 'arm', 'well', 'prepared']",0.5613347999751568
The Merchant of Venice,Comedy,Antonio,4,1,276,"Give me your hand, Bassanio: fare you well!","['Give', 'hand', 'fare', 'well']",0.5974849490448833
The Merchant of Venice,Comedy,Antonio,4,1,277,Grieve not that I am fallen to this for you;,"['Grieve', 'fallen']",-0.1736232191324234
The Merchant of Venice,Comedy,Antonio,4,1,278,For herein Fortune shows herself more kind,"['herein', 'Fortune', 'shows', 'kind']",0.7181860357522964
The Merchant of Venice,Comedy,Antonio,4,1,279,Than is her custom: it is still her use,"['custom', 'still', 'use']",0.06186728924512863
The Merchant of Venice,Comedy,Antonio,4,1,280,"To let the wretched man outlive his wealth,","['let', 'wretched', 'man', 'outlive', 'wealth']",-0.7942584250122309
The Merchant of Venice,Comedy,Antonio,4,1,281,To view with hollow eye and wrinkled brow,"['view', 'hollow', 'eye', 'wrinkled', 'brow']",-0.08561056107282639
The Merchant of Venice,Comedy,Antonio,4,1,282,An age of poverty; from which lingering penance,"['age', 'poverty', 'lingering', 'penance']",-0.49182918295264244
The Merchant of Venice,Comedy,Antonio,4,1,283,Of such misery doth she cut me off.,"['misery', 'doth', 'cut']",-0.8010852010920644
The Merchant of Venice,Comedy,Antonio,4,1,284,Commend me to your honourable wife:,"['Commend', 'honourable', 'wife']",0.5647499086335301
The Merchant of Venice,Comedy,Antonio,4,1,285,Tell her the process of Antonio's end;,"['Tell', 'process', 'end']",-0.057468513026833534
The Merchant of Venice,Comedy,Antonio,4,1,286,"Say how I loved you, speak me fair in death;","['Say', 'loved', 'speak', 'fair', 'death']",0.029995009303092957
The Merchant of Venice,Comedy,Antonio,4,1,287,"And, when the tale is told, bid her be judge","['tale', 'told', 'bid', 'judge']",-0.07960611209273338
The Merchant of Venice,Comedy,Antonio,4,1,288,Whether Bassanio had not once a love.,"['Whether', 'love']",-0.16045285016298294
